7.17	1.25303e-36	3.46186e-32
7.42817	1.41363e-41	8.06632e-32
7.69563	1.68492e-42	8.64212e-32
7.97272	4.646e-43	8.83023e-32
8.25979	1.81357e-43	8.83861e-32
8.55719	8.57955e-44	8.73588e-32
8.8	5.18723e-44	8.64183e-32
10.0847	8.50454e-45	7.90073e-32
11.557	2.50081e-45	6.98158e-32
13.2443	1.01875e-45	6.18273e-32
15.1779	5.14996e-46	5.44941e-32
17.3937	3.03203e-46	4.81475e-32
19.9331	1.99635e-46	4.2569e-32
20	1.85964e-46	4.20158e-32
30.889	8.09931e-47	2.94137e-32
47.7066	5.77383e-47	2.22435e-32
73.6806	5.88787e-47	1.86557e-32
113.796	7.38491e-47	1.69261e-32
175.753	1.02639e-46	1.69599e-32
271.442	1.49929e-46	1.8149e-32
419.229	2.24523e-46	2.11039e-32
647.479	3.40647e-46	2.53011e-32
1000	5.20552e-46	3.19462e-32
