0.004	1.17254e-33
0.0044	1.11662e-34
0.00482634	3.07884e-35
0.00621163	4.02933e-36
0.00799452	1.16473e-36
0.0102891	4.6614e-37
0.0132424	2.38217e-37
0.0170433	1.50546e-37
0.0219351	1.13126e-37
0.0282311	9.70486e-38
0.0363341	8.97985e-38
0.0467629	7.95538e-38
0.060185	3.83898e-38
0.0774597	2.07933e-38
0.0996925	1.4624e-38
0.128307	1.22963e-38
0.165134	1.16918e-38
0.212532	1.21033e-38
0.273534	1.3294e-38
0.352045	1.52254e-38
0.45309	1.79667e-38
0.583139	2.16663e-38
0.750514	2.65467e-38
0.965931	3.29126e-38
1.24318	4.11674e-38
1.3	4.2864e-38
1.36374	4.47684e-38
1.4306	4.67674e-38
2	6.38258e-38
